heroID,userName,walletAddr,tokenData,walletONEbalance,mainClass,Level,Summoner,Assistant,Main class,Sub class,Profession,Gender,Element,Xp,Level,Hp,Mp,Sp,Stamina,Summons,Stat boost1,Stat boost2,Strength,Endurance,Wisdom,Vitality,Dexterity,Intelligence,Luck,Agility,Mining,Gardening,Foraging,Fishing
42, Harambe,0x833a4a119c1195b4ac1c7f1471152de8b65a3ef5,21096.0 DFKTEARS;501421.08752 HLY;1582.0 DFKRCKRT;1187.0 DFKRDLF;772.0 DFKAMBRTFY;138.0 DFKSHVAS;981.7195046040291 MAGIC;240.31782446604126 xJEWEL;3.0 DFKBLUEEGG;7420.190881763231 COINK;3267.684777302712 FATE;30.035325374026396 FIRA;14.95505660648506 stONE;0.003877398696781411 1ETH;1.083771 1USDC;6.352513 1USDT;28356.391269756212 xFATE;0.00017421 1WBTC;3874.0 DFKRGWD;24999997.544441454 Mini;6908.943842401764 JEWEL-LP;874.0 DFKDRKWD;10599518874.669098 BABYJEWEL;27.46156238818864 TRANQ;5.0 DFKGOLDEGG;467.7636767721163 AME;2439.0 DFKBLOATER;8.0 DFKGREGG;208.0 DFKGLDVN;13196.203603501188 SONICx;124.0 DFKSWFTHSL;100.38405761081904 GRD;1.0 HRD;0.307917258 bscMCC;4561483.154850901 BabyOne;21.45713553771786 LOOT-LP;301.97356939386526 LOOT-LP;62.225554057130765 LOOT-LP;0.11963726485427106 LOOT-LP;1e-09 MOONI;0.04455085264156728 LOOT-LP;195.02 LOOT-LP;0.9928469920920847 bscADA;4.882897762870851 JEWEL-LP;100.0 ANT;19249.022989817466 1MIL;100000.0 XLT;31532.0 SHADE;25.0 USBL;136695505.40399322 ShibaOne;1004013.1229636437 BABYTRANQ;19439679964.26361 BABYTRANQ;5010592390.763474 BABYBOO;2001.5171895544465 HYDRA;2699167799.621674 Meta;9.99998339422e-07 xTRANQ;10277289420.187166 bMIS;1.0 MET;860000000.0 DUST;11599999988.0 BPIGGY;85711.6209817106 SPAM;1.0 HSNAKE;,519.6114505208415,WIZARD,Gen 0 - RARE,,,Wizard,Pirate,mining,male,wind,3500,3,180,94,0,26,∞,STR,LCK,9,10,15,7,7,17,8,8,60,0,9,22
47, Harambe,0x833a4a119c1195b4ac1c7f1471152de8b65a3ef5,21096.0 DFKTEARS;501421.08752 HLY;1582.0 DFKRCKRT;1187.0 DFKRDLF;772.0 DFKAMBRTFY;138.0 DFKSHVAS;981.7195046040291 MAGIC;240.31782446604126 xJEWEL;3.0 DFKBLUEEGG;7420.190881763231 COINK;3267.684777302712 FATE;30.035325374026396 FIRA;14.95505660648506 stONE;0.003877398696781411 1ETH;1.083771 1USDC;6.352513 1USDT;28356.391269756212 xFATE;0.00017421 1WBTC;3874.0 DFKRGWD;24999997.544441454 Mini;6908.943842401764 JEWEL-LP;874.0 DFKDRKWD;10599518874.669098 BABYJEWEL;27.46156238818864 TRANQ;5.0 DFKGOLDEGG;467.7636767721163 AME;2439.0 DFKBLOATER;8.0 DFKGREGG;208.0 DFKGLDVN;13196.203603501188 SONICx;124.0 DFKSWFTHSL;100.38405761081904 GRD;1.0 HRD;0.307917258 bscMCC;4561483.154850901 BabyOne;21.45713553771786 LOOT-LP;301.97356939386526 LOOT-LP;62.225554057130765 LOOT-LP;0.11963726485427106 LOOT-LP;1e-09 MOONI;0.04455085264156728 LOOT-LP;195.02 LOOT-LP;0.9928469920920847 bscADA;4.882897762870851 JEWEL-LP;100.0 ANT;19249.022989817466 1MIL;100000.0 XLT;31532.0 SHADE;25.0 USBL;136695505.40399322 ShibaOne;1004013.1229636437 BABYTRANQ;19439679964.26361 BABYTRANQ;5010592390.763474 BABYBOO;2001.5171895544465 HYDRA;2699167799.621674 Meta;9.99998339422e-07 xTRANQ;10277289420.187166 bMIS;1.0 MET;860000000.0 DUST;11599999988.0 BPIGGY;85711.6209817106 SPAM;1.0 HSNAKE;,519.6114505208415,KNIGHT,Gen 0 - RARE,,,Knight,Thief,fishing,female,lightning,2363,4,240,52,0,27,∞,LCK,LCK,15,14,7,15,8,6,11,8,0,0,0,132
81, Scicchs,0x0e0404a12731beaba553663beaa0c3a6ffc71379,272.0 DFKAMBRTFY;1061.0 DFKRGWD;72.0 DFKSWFTHSL;1819.0 DFKTEARS;4.0 DFKSHVAS;4.0 DFKGREGG;33170.454 DFKGOLD;70.0 DFKRDLF;4.0 DFKBLUEEGG;799.2804066908132 xJEWEL;483.0 DFKRCKRT;381.0 DFKDRKWD;5.0 DFKGLDVN;1.0 HSNAKE;1.0 BABYJEWEL;15.549299251311892 AME;1706.0 DFKBLOATER;,11.260313648613623,ARCHER,Gen 0 - RARE,,,Archer,Archer,mining,male,dark,4078,5,220,69,0,27,∞,INT,INT,12,12,8,11,19,10,12,12,116,0,66,0
64, SavageScheme,0xdc35803807f7ca8337df9f6f7e5d3a450e41be21,174.0 DFKSHVAS;201.0 DFKRGWD;12.277453266170136 JEWEL;3300.0 DFKTEARS;4611.488097098985 xJEWEL;1002.0 DFKDRKWD;151.0 DFKSWFTHSL;100035.093551 1USDC;123.0 DFKBLOATER;748.0 DFKAMBRTFY;868.0 DFKRDLF;172.0 DFKGLDVN;1606.0 DFKRCKRT;5.0 DFKBLUEEGG;1959.435 DFKGOLD;2.0 DFKGREGG;2.0 HSNAKE;,483.63267035287157,MONK,Gen 0 - RARE,,,Monk,Thief,gardening,female,lightning,2764,4,207,63,0,27,∞,END,AGI,11,15,14,12,11,8,7,9,0,103,5,38
73, itBoy,0xf1c67a39013628441f150d890f8c765fa385d0e1,8.0 DFKSHVAS;21.12073622 tqONE;136.72848105627 TRANQ;735.15 DFKGOLD;23.237466663241293 UST;3385.0423030062375 BOSS;243.0 DFKBLOATER;826.3105841964199 xJEWEL;0.6490531460705048 LUNA;0.003694679068144483 bscBUSD;1.0 MET;0.001015455557403183 VIPER;1.0 HSNAKE;78.3455884709261 1DAI;21.0 DFKAMBRTFY;119.0 DFKRGWD;28.0 DFKDRKWD;5.0 DFKGLDVN;6.0 DFKSWFTHSL;47.0 DFKRCKRT;23.0 DFKRDLF;25.0 USBL;350.50491506377523 NFT;10.0 bscONE;7.060933376294537 JEWEL;713.0 DFKTEARS;243.6210552354583 MAGIC;10.631332544158875 HND;,367.65586894981544,KNIGHT,Gen 0 - RARE,,,Knight,Knight,gardening,female,light,2802,4,277,44,0,27,∞,END,VIT,15,17,7,16,8,5,8,7,14,98,32,2
80, Goruden,0xa5ea15d9c2938b7e39f7aaf6bf83fe169d6ad46b,295.0 DFKBLOATER;28.0 DFKAMBRTFY;57.0 DFKRDLF;186.0 DFKRGWD;492.0 DFKTEARS;76.0 DFKRCKRT;47.0 DFKDRKWD;9.0 DFKSWFTHSL;23.0 DFKSHVAS;8.0 DFKGLDVN;1.0 DFKGREGG;3.0 HSNAKE;,593.4570385828761,THIEF,Gen 0 - RARE,,,Thief,Archer,foraging,male,lightning,2000,1,135,40,0,25,∞,AGI,WIS,7,7,7,6,8,7,11,13,0,0,29,0
91, Kevin Biles,0xfd9dc329b6ca1fd538e439fb4835545f0cddae24,0.000821766086032172 JEWEL;713.0 DFKBLOATER;8165.0 DFKTEARS;1.4332877601723253 xJEWEL;113.0 DFKGLDVN;136.0 DFKSWFTHSL;4.0 DFKGREGG;4.0 DFKBLUEEGG;2.0 HSNAKE;200.0 ANT;830.0 DFKRGWD;11.0 DFKSHVAS;714.0 DFKDRKWD;688.0 DFKRDLF;468.0 DFKAMBRTFY;820.0 DFKRCKRT;,0.3207204335338866,PRIEST,Gen 0 - RARE,,,Priest,Monk,foraging,male,light,2358,4,194,91,0,27,∞,AGI,LCK,7,10,16,9,8,15,11,9,0,32,104,0
89, frozenewbie,0xb465fb8198099548e47454f261331e347d7d514e,1051.0 DFKRCKRT;67.0 DFKRGWD;69.0 DFKBLOATER;20.0 DFKRDLF;577.0 DFKAMBRTFY;3909.0 DFKTEARS;136.0 DFKSWFTHSL;805.0 DFKDRKWD;25833.698 DFKGOLD;98.25478839525947 JEWEL;21.0 DFKSHVAS;171.0 DFKGLDVN;3.0 DFKGREGG;3463.6818894414923 xJEWEL;4.0 DFKBLUEEGG;4.0 HSNAKE;1.143460606 KURO;,6.600094658682545,MONK,Gen 0 - RARE,,,Monk,Wizard,fishing,male,earth,2818,5,243,61,0,27,∞,END,DEX,12,13,10,12,12,12,14,11,1,0,0,150
83, Jerry Vegas,0x78fd258e9191dabac3a4cf51686fef4675e2d0db,5.411887080462757 JEWEL;1892.0 DFKDRKWD;34.38283807009604 HVILLE;363.0 DFKGLDVN;2653.0 DFKRCKRT;57553.2631061156 FUZZ;5133.385839300284 ARB;3666.0 DFKRGWD;1972.0 DFKRDLF;6073.0 DFKTEARS;8169.957 DFKGOLD;2639.414070915248 MAGIC;11.0 DFKGREGG;62.0 DFKSHVAS;2261.0 DFKBLOATER;339.0 DFKSWFTHSL;8.0 DFKBLUEEGG;1478.0 DFKAMBRTFY;304.489445493981 xJEWEL;20.0 VNL;3.0 HSNAKE;1.0 DFKGOLDEGG;,1440.1171485242328,KNIGHT,Gen 0 - MYTHIC,,,Knight,Knight,gardening,male,ice,612,5,297,65,0,27,∞,LCK,END,15,16,14,24,11,9,12,11,0,120,6,59
87, Kolba,0x4de6530f18a3aebc0c8869ec41be6a59e939c703,617.0 DFKDRKWD;2077.0 DFKRGWD;451.0 DFKAMBRTFY;2.0 DFKGREGG;2334.0 DFKBLOATER;965.0 DFKRCKRT;437.2547207400954 xJEWEL;606.0 DFKRDLF;73.0 DFKSHVAS;3807.0 DFKTEARS;10000.0 BUSD;106.0 DFKGLDVN;114.0 DFKSWFTHSL;3351.019 DFKGOLD;0.002804486793631216 1ETH;0.07466162874154651 FTM;2.0 HSNAKE;1.0 DFKBLUEEGG;1.0 bscONE;,933.1979609929289,PIRATE,Gen 0 - LEGENDARY,,,Pirate,Pirate,fishing,female,light,1658,4,244,40,0,27,∞,WIS,AGI,14,10,11,10,10,7,15,9,0,0,0,139
52, Bezdukas,0xa6e1096715afe0b132052e0589a980cfd378f133,3792.0 DFKTEARS;1477.137555271792 XYA;1442.759 DFKGOLD;5.0 DFKBLUEEGG;10.534408375870552 JEWEL;0.011240278260224393 MIS;15560.078789023963 xJEWEL;117.0 DFKDRKWD;17.0 DFKGLDVN;15.0 DFKSHVAS;1003783092.4874392 bMIS;19071.69851896781 DFKSRUNE;326.33957403100356 JEWEL-LP;122602.33390273651 DFKESTONE;4.0 HSNAKE;778909.123544203 SHIT;25.0 USBL;100.0 ANT;35.0 DFKSWFTHSL;109.0 DFKRCKRT;522.0 DFKBLOATER;86.0 DFKRDLF;291.0 DFKRGWD;78.0 DFKAMBRTFY;1.6088097913e-08 JEWEL-LP;1052203.792351192 KURO;,400.52760775795093,WIZARD,Gen 0 - RARE,,,Wizard,Wizard,gardening,female,lightning,436,5,232,120,0,27,∞,END,STR,7,11,21,11,8,20,9,10,0,105,57,0
68, Professionalist,0xb4192ff11982cb931655972f89dbd9461043bbd9,498.0 DFKRCKRT;331.0 DFKRDLF;103.0 DFKDRKWD;1264.0 DFKRGWD;256.0 DFKAMBRTFY;1.0 DFKBLUEEGG;498.13293970950383 JEWEL;872.0 DFKTEARS;5008.95576969496 xJEWEL;8.0 DFKSHVAS;744.0 DFKBLOATER;2878.944 DFKGOLD;52.0 DFKGLDVN;3.0 DFKSWFTHSL;,148.8427641536121,WIZARD,Gen 0 - LEGENDARY,,,Wizard,Monk,foraging,female,earth,4489,5,215,111,0,27,∞,INT,DEX,7,12,15,13,7,25,14,11,65,0,131,0
44, SoraNoa,0x265d11d1900f54c14fda12bed9447762af59cad3,298.0 DFKDRKWD;210.0 DFKRGWD;15.0 DFKSWFTHSL;9710.683 DFKGOLD;4.0 DFKSHVAS;712.0 DFKTEARS;11.0 DFKGLDVN;6387.920461788181 xJEWEL;3553369.8804093916 MET;0.7449706218403648 BOSS;267.0 DFKBLOATER;55.0 DFKRDLF;1208.2966370177223 FUZZ;0.001557480407745816 FTM;5.0 DFKGREGG;1e-08 1WBTC;7.0 DFKBLUEEGG;177.0 DFKRCKRT;105.0 DFKAMBRTFY;1e-18 AVAX;100.0 DFKESTONE;1.0 HSHIB;2.0 HSNAKE;754.6179407194085 JEWEL-LP;2.0 DFKGOLDEGG;,4.263446873762925,KNIGHT,Gen 0 - RARE,,,Knight,Priest,mining,male,dark,4492,4,239,41,0,27,∞,INT,LCK,16,14,9,15,8,8,7,7,78,1,2,74
66, DeltaV,0x37a7aaeb177d3ff95277e883e0540fd53db4d3b8,635.0 DFKAMBRTFY;1109.0 DFKRCKRT;972.0 DFKRDLF;813.0 DFKDRKWD;64.0 DFKRGWD;1497.0 DFKTEARS;2.0 DFKGREGG;3.0 DFKBLUEEGG;147.0 DFKGLDVN;1.376041431e-09 JEWEL-LP;2.694695477e-09 JEWEL-LP;8.81184253e-10 JEWEL-LP;8.7809e-14 JEWEL-LP;1.014424736e-09 JEWEL-LP;3.0 HSNAKE;860000000.0 DUST;1.1114188068285595 WONE;388.067898345 KURO;25.0 USBL;1.0 TET;100000.0 XLT;82.37915214610987 JEWEL;31.0 DFKSHVAS;91.0 DFKBLOATER;94.20031289126277 xJEWEL;36423.003 DFKGOLD;147.0 DFKSWFTHSL;,12.074618302962461,WARRIOR,Gen 0 - LEGENDARY,,,Warrior,Wizard,gardening,male,light,3976,4,197,35,0,27,∞,WIS,VIT,17,11,9,13,9,7,11,8,5,112,37,23
76, Ch1ll1-D1p,0x79fcc8bd67e9767b8c77cac337cfa8c1351dc988,2494.0 DFKTEARS;543.0 DFKDRKWD;626.0 DFKRCKRT;425.0 DFKAMBRTFY;25.0 DFKBLOATER;4.0 DFKGLDVN;107.0 DFKSWFTHSL;4.0 DFKBLUEEGG;4368.534842 1USDC;8.0 DFKRDLF;52.0 DFKRGWD;31.0 DFKSHVAS;39946.867 DFKGOLD;4597.68794786145 xJEWEL;4.0 DFKGREGG;1.0 DFKGOLDEGG;1.0 HSNAKE;,72.00473102121532,WIZARD,Gen 0 - RARE,,,Wizard,Warrior,fishing,male,water,2735,5,171,100,0,27,∞,LCK,DEX,8,11,16,10,8,18,12,12,0,0,0,163
93, off2,0x5fc3e8f7d5461201d90b122569d8d2300062f9fd,95.0 DFKGLDVN;2013.0 DFKAMBRTFY;49023.267 DFKGOLD;961.0 DFKRDLF;2996.0 DFKRGWD;3971.0 DFKRCKRT;431.0 DFKSWFTHSL;17986.0 DFKTEARS;148.0 DFKSHVAS;3239.0 DFKBLOATER;128.2644189495828 JEWEL;292.02688723814674 WONE;11.0 DFKBLUEEGG;18488.267642797586 xJEWEL;8.0 DFKGREGG;2553.0 DFKDRKWD;1.0 DFKGOLDEGG;2.0 HSNAKE;,4507.958886180355,KNIGHT,Gen 0 - RARE,,,Knight,Warrior,fishing,female,light,3078,5,267,55,0,27,∞,LCK,STR,16,15,9,15,8,6,11,10,0,0,0,149
78, Thunderblade,0x073836a658dbb6ae580d6139c63ee8bd6602ce3a,908.0 DFKTEARS;21.66244168353414 JEWEL;139.0 DFKRCKRT;10.0 DFKSHVAS;659.0 DFKBLOATER;1.0 DFKBLUEEGG;121.0 DFKRDLF;3659.92992 xDG;13.0 DFKGLDVN;12.0 DFKSWFTHSL;395.801676325 KURO;98.96572933538225 FRAX;1.0 DFKGREGG;74.0 DFKAMBRTFY;181.29300951261501 xJEWEL;89.0 DFKDRKWD;23.865 DFKGOLD;7.10739379778e-07 UST;366.0 DFKRGWD;1e-18 LUNA;1.0 HSHIB;,24.363131595395306,MONK,Gen 0 - LEGENDARY,,,Monk,Pirate,gardening,male,lightning,258,4,246,55,0,27,∞,INT,END,13,13,13,14,11,11,9,8,0,78,24,3
71, Shwaver,0x00d3be15cc9a9d071b6810531fbac7938c50ac39,7895.429357265 MCONE;5103.0156922072465 HLY;1410.0 MAGIC;7727909.754272178 LBLOX;32.0 DFKSWFTHSL;1.003e-15 IMRTL;1.0 DFKGREGG;27745.953791794174 COINKX;508.0 DFKRGWD;9460.399 DFKGOLD;172.0 DFKDRKWD;1217.0 DFKTEARS;111068870.48268975 LAZR;75020.34118007983 AME;111.0 DFKAMBRTFY;173.0 DFKRDLF;396.228911659 fRENT;30.0 DFKGLDVN;2418349.708108304 KURO;1070892.768023309 PHAT;1707.7178762679 YIN;1085.9207729535515 YANG;3.0 HSNAKE;1123.821612927 IKURA;4.20803202e-10 VENOM-LP;1.12250321e-10 VENOM-LP;155220.7873831654 CUBE;0.09717283588282484 VENOM-LP;7e-18 SONIC;46124.38916207967 RADI;5.9083e-14 BABYJEWEL;1176924.118358847 JRU;21464867.020412557 BPIGGY;283635559270.5529 SMUG;0.02066525836599355 JEWEL-LP;1.017061507859383 DFKBRANCH;6958.953948273241 DFKSRUNE;12096.842398420073 DFKESTONE;4.433655385513459 ARB;0.8729485760548273 HVILLE;3e-18 XYA;54.536310759 CGD;20.0 DFKSHVAS;23614.72088 xDG;646.0 DFKBLOATER;173.80484837701243 SLP;214.0 DFKRCKRT;41.90957193454397 HYDRA;10.224852908343788 COINK;,207.21953609327954,PIRATE,Gen 0 - RARE,,,Pirate,Wizard,fishing,female,wind,1655,2,159,32,0,26,∞,WIS,STR,10,9,9,9,10,5,12,8,0,0,0,87
95, Trichoplax,0xd07da2b3c1019b83d9772fb1d48418c138a08470,1780.0 DFKRGWD;160.0 DFKSHVAS;14576.0 DFKTEARS;3700.0 DFKBLOATER;351.0 DFKSWFTHSL;2124.0 DFKDRKWD;2088.0 DFKRDLF;1499.0 DFKAMBRTFY;2870.0 DFKRCKRT;7.0 DFKGREGG;19.432498692649247 JEWEL;128.0 DFKGLDVN;278.9220162618648 xJEWEL;12.956183 1USDC;14.0 DFKBLUEEGG;5.0 HSNAKE;1e-18 AVAX;3e-18 WMATIC;,111.53244576945625,ARCHER,Gen 0 - RARE,,,Archer,Knight,foraging,male,dark,3063,5,258,69,0,27,∞,VIT,VIT,11,11,9,14,21,11,11,11,0,0,149,0
82, DeFi Champion,0x51309b991817c012e39f78e67645187e31bd2334,1376.0 DFKRDLF;1146.0 DFKRGWD;1201.0 DFKBLOATER;7442.0 DFKTEARS;101.0 DFKSHVAS;269.0 DFKGLDVN;1842.0 DFKRCKRT;12.847341083667645 JEWEL;527.2111138833503 xJEWEL;876.0 DFKAMBRTFY;221.0 DFKSWFTHSL;70094.769328 1USDC;4.0 DFKGREGG;8177.671 DFKGOLD;1366.0 DFKDRKWD;2.0 HSNAKE;5.0 DFKBLUEEGG;,51.98822347787849,THIEF,Gen 0 - RARE,,,Thief,Pirate,fishing,male,water,4946,4,216,58,0,27,∞,LCK,LCK,13,7,10,9,9,9,18,11,0,0,0,153
74, pokerzor,0x083925ea6628624b37692386e908c9cca3c8d18a,367.0 DFKTEARS;7.0 DFKSHVAS;137.88350185523217 xJEWEL;27.96018798495676 1CRV;1123.981198937139 WONE;257.025 DFKGOLD;16.0 DFKRDLF;13.0 DFKAMBRTFY;19.0 DFKRCKRT;8.0 DFKDRKWD;47.0 DFKRGWD;2.0 DFKSWFTHSL;1.0 DFKGLDVN;,1120.5492116446924,PRIEST,Gen 0 - RARE,,,Priest,Archer,mining,female,lightning,2160,2,138,76,0,26,∞,LCK,DEX,8,8,13,8,7,11,12,7,56,0,2,0
97, Curly,0xf0eeb759ee347460849680f712c799c3d81f4b5c,798.0 DFKRCKRT;814.0 DFKBLOATER;4050.0 DFKTEARS;19.76947199883151 JEWEL;548.0 DFKDRKWD;44.0 DFKSHVAS;3275.790272625942 xJEWEL;120.0 DFKGLDVN;4.0 DFKBLUEEGG;49.22838 1USDC;429.0 DFKAMBRTFY;441.0 DFKRDLF;24.0 DFKGREGG;136.0 DFKSWFTHSL;1521.0 DFKRGWD;7128.356 DFKGOLD;4.0 DFKGOLDEGG;,66.92140721932597,ARCHER,Gen 0 - RARE,,,Archer,Archer,mining,male,dark,0,5,220,64,0,27,∞,AGI,DEX,11,11,9,10,21,8,14,11,84,0,27,42
48, Hiram,0x778da1777a7c506b65297a48d3224b99e95094f3,34.0 DFKSHVAS;1e-18 AVAX;1001.0172469549361 xJEWEL;100.0 DFKGLDVN;1.0 DFKGOLDEGG;1.0 DFKGREGG;19683566.0 HSNAKE;9.99995016605e-07 xTRANQ;67.32100307732317 JEWEL;2.54596368434e-07 SLP;337.0 DFKRCKRT;2.7e-17 MIS;4584.0 DFKTEARS;2.0 DFKBLUEEGG;593.0 DFKRDLF;2706.468 DFKGOLD;403.0 DFKDRKWD;87.0 DFKSWFTHSL;374.0 DFKAMBRTFY;616.0 DFKBLOATER;236.0 DFKRGWD;8.52037182202e-07 TRANQ;,192.48960549275097,PRIEST,Gen 0 - RARE,,,Priest,Pirate,mining,female,fire,2998,4,181,90,0,27,∞,AGI,STR,11,13,16,9,9,14,9,11,69,0,34,42
70, Mr Thunder,0x6477c4378a53865b00f0fb3498852c04184d2c7e,2901.0 DFKTEARS;58.53671085313653 JEWEL;53.0 DFKGLDVN;15.0 DFKSHVAS;0.21980929678406738 AVAX;8.72139229409e-07 TRANQ;7.52979381794e-07 JEWEL-LP;1.146436 1USDC;11.899948516340299 FTM;400.0 DFKRCKRT;260.0 DFKDRKWD;970.0 DFKRGWD;26650.682 DFKGOLD;245.0 DFKRDLF;652.0 DFKBLOATER;68.0 DFKSWFTHSL;196.0 DFKAMBRTFY;31.718502823537165 BUSD;3385.7016601173505 xJEWEL;2.0 DFKBLUEEGG;8.35881843622411 XYA;,43.036086794361815,PIRATE,Gen 0 - RARE,,,Pirate,Pirate,gardening,female,earth,2698,4,209,44,0,27,∞,LCK,END,12,12,11,14,12,7,16,8,0,98,0,59
96, Collusion,0x28b4e074771826606cb0182b28b0ac826d1fa2d6,1000.0 1USDC;22.3468846447038 JEWEL;17.0 DFKSHVAS;383.0 DFKTEARS;,7.6990714547661705,THIEF,Gen 0 - RARE,,,Thief,Pirate,mining,male,fire,2832,3,219,52,0,26,∞,STR,WIS,11,10,11,8,9,7,13,13,51,0,0,48
88, splitpersonality,0x8e3698307355b4fdf598912f554bfc258abfdba8,270.0 DFKTEARS;10.0 DFKSHVAS;36.0 DFKRDLF;112.0 DFKRGWD;42.0 DFKRCKRT;1254.9175327432229 xJEWEL;21.0 DFKDRKWD;299.0 DFKBLOATER;2041.844 DFKGOLD;19752.8 WONE;1.0 MET;1.0 DFKSWFTHSL;15.0 DFKAMBRTFY;2.0 HSNAKE;1.0 DFKGREGG;1.0 DFKBLUEEGG;5.0 DFKGLDVN;,233.83185949046702,KNIGHT,Gen 0 - RARE,,,Knight,Pirate,fishing,female,light,3070,4,271,55,0,27,∞,END,END,15,17,9,14,7,5,10,8,47,0,0,101
99, mono,0xede352636e1f6fff9c97e019d3ad625badab6d56,10.0 DFKSWFTHSL;16.0 DFKGLDVN;103.0 DFKRDLF;52.0 DFKAMBRTFY;417.0 DFKBLOATER;88.7285369032478 JEWEL;118.0 DFKRCKRT;542.0 DFKTEARS;90.0 DFKDRKWD;1345.7 DFKGOLD;33.0 DFKSHVAS;357.0 DFKRGWD;101.39745104970862 xJEWEL;2.0 HSNAKE;1e-06 1USDC;1.3873641797508403 JEWEL-LP;0.7762165779246625 JEWEL-LP;1.0437576155956e-05 XYA;0.026498440836334607 BOSS;1.0 MET;190.0 YANG;25.0 USBL;,930.8728296206409,PRIEST,Gen 0 - LEGENDARY,,,Priest,Wizard,foraging,male,lightning,1163,2,124,77,0,26,∞,INT,AGI,5,9,14,9,7,16,8,8,3,0,66,3
92, pochipuu,0x807883e8ba33fb14f15e39a0dcffbb69ba0bfdfa,588.0 DFKAMBRTFY;30.0 DFKSHVAS;770.0 DFKRDLF;1005.0 DFKRCKRT;2553.0 DFKRGWD;38.1536056601118 JEWEL;165.0 DFKGLDVN;4432.0 DFKTEARS;38818.44081847988 SPEED;23519.488924 1USDC;4.0 DFKBLUEEGG;2.0 DFKGREGG;1.0 DFKGOLDEGG;3013.0 DFKBLOATER;105.0 DFKSWFTHSL;0.006278752956655133 TRANQ;1.0 DFKAPSNPTN;1.0 DFKABLPTN;5.9070883e-11 stONE;670.0 DFKDRKWD;28523.466 DFKGOLD;2185.381372549174 xJEWEL;,120519.8865917765,MONK,Gen 0 - LEGENDARY,,,Monk,Thief,mining,male,light,2258,5,252,70,0,27,∞,AGI,INT,14,14,13,11,12,11,13,13,95,0,0,78
94, SagatarisT,0x0d1ad7f40c623d35c353da4067b77fec05520c35,2237.255401149577 xJEWEL;1.0 DFKBLUEEGG;77.0 DFKRCKRT;92.0 DFKRDLF;14.0 DFKSHVAS;50.0 DFKDRKWD;50.0 DFKAMBRTFY;172.0 DFKRGWD;7.62102591075e-07 TRANQ;166.35532583197167 JEWEL;3.0 DFKGREGG;18.0 DFKSWFTHSL;20.0 DFKGLDVN;91.0 DFKBLOATER;340.0 DFKTEARS;,46.7475345527908,WARRIOR,Gen 0 - RARE,,,Warrior,Archer,foraging,female,light,1434,5,274,37,0,27,∞,LCK,WIS,13,13,9,12,11,11,16,12,0,0,152,0
98, Yukine,0x4e61ec8516bee87fcad8e30c349deead8f3184d5,28.0 DFKBLOATER;245.40888826241905 JEWEL;22.0 DFKSHVAS;191.0 DFKRCKRT;201.0 DFKRGWD;862.0 DFKTEARS;8289.956 DFKGOLD;145.0 DFKDRKWD;31.0 DFKGLDVN;66.00863773580278 xJEWEL;58.0 DFKAMBRTFY;73.0 DFKRDLF;18.0 DFKSWFTHSL;0.010351483578332684 LUNA;6124.358539763 KURO;1.0 HSNAKE;,99.30679939518944,PRIEST,Gen 0 - RARE,,,Priest,Monk,mining,female,dark,3903,4,162,76,0,27,∞,WIS,AGI,9,12,17,11,7,12,10,9,50,21,27,23
84, Jon_Crypto,0x5cfa4abd4e01ca3a112313385f607cf616c2ccc2,6.322785082641e-06 USHARE;3.168749 1USDC;1.080644 1USDT;19.574288054690378 JEWEL;6.8742446828627e-05 UNITE;68.34096 SLR;1.0 DFKSHVAS;256.38333345225635 MAGIC;18.577294969450453 stONE;38.63221045189477 FIRA;0.000722454805936871 1ETH;2586.0 DFKTEARS;436.0 DFKDRKWD;100.0 DFKRGWD;597.0 DFKRCKRT;6.60098974408e-07 TRANQ;298.0 DFKAMBRTFY;102.0 DFKBLOATER;5.12e-05 1WBTC;414.0 DFKRDLF;1.0 DFKBLUEEGG;8629.164 DFKGOLD;66.0 DFKGLDVN;17.834514746663597 xJEWEL;60.0 DFKSWFTHSL;1.0 DFKGREGG;2509.48981469 tqONE;143730.2442289867 DFKSRUNE;1.0 HSNAKE;1188.81 1UST;31000.0 DFKESTONE;6024.64 WONE;,19.991522770559328,WIZARD,Gen 0 - RARE,,,Wizard,Wizard,gardening,female,wind,1530,4,202,92,0,27,∞,LCK,STR,6,8,17,11,10,18,9,9,0,97,52,3
72, Anna,0xe74531fc684fd031a1c1597a0e4a3fd974cf4c6e,75.00076388888888 XYA;288.0 DFKBLOATER;259.0 DFKSHVAS;10535.0 DFKTEARS;102.0 DFKSWFTHSL;5.1237123334e-08 JEWEL-LP;35.0 WONE;1.9374837979e-08 JEWEL-LP;12228.212 DFKGOLD;15.0 DFKGLDVN;213.0 DFKRGWD;5473.702462693628 xJEWEL;437.0 DFKAMBRTFY;494.0 DFKRDLF;847.0 DFKRCKRT;395.0 DFKDRKWD;22.633919477711114 TRANQ;0.06425703915594676 AVAX;1.0 DFKGOLDEGG;2.947400728324726 FTM;1.0 DFKBLUEEGG;2.0 DFKGREGG;2.3214107586889585 WMATIC;283.2870541404984 VENOM-LP;180.0 ROY;300.64099315003256 YIN;100.0 ANT;50.0 USBL;0.000526673022992333 MIS;2e-17 COINK;,364.57348589109444,ARCHER,Gen 0 - RARE,,,Archer,Wizard,fishing,female,ice,1386,4,222,58,0,27,∞,AGI,INT,9,12,9,12,15,8,10,13,40,0,0,117
